path,extension,size_mb,kind,score,matched_terms,estimated_rows,snippets
docs/roca/eeg_multitask_residual_training_smoke_fold_summary_current.csv,.csv,0.0035,csv,10,"acc,accuracy,f1,macro_f1,pearson,residual,rmse,subject",6,"L1: target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,best_val_bce,best_val_objective, || L2: arousal,eeg_bc_residual_huber_norm_multitask_smoke,1,32,1.4632481979001732,1.7971708936897877,0.6784437944175146,0.7038198062970098,0.7166666666666667,0.722943722943723,0.8,1.4632481979001732,1.7971708936897877,0.3636955141070427,0.44707176431923784,0.75,0.099 || L3: arousal,eeg_bc_residual_huber_norm_multitask_smoke,2,32,2.340907460360449,2.7581770815875903,0.7448014972280023,0.8049890742889931,0.7272727272727273,0.625,0.8818181818181818,2.340907460360449,2.7581770815875903,0.37671917955626955,0.2628299120234604,0.34375,2 || L4: arousal,eeg_bc_residual_huber_norm_multitask_smoke,3,32,1.882642090824303,2.1398911198177935,0.6374476544419161,0.6201798960409229,0.8387096774193548,0.48717948717948717,0.9354838709677419,1.882642090824303,2.1398911198177935,0.09185316038822151,0.038856304985 || L5: arousal,eeg_bc_residual_huber_norm_multitask_smoke,5,32,1.4269793020605104,1.786646485164473,0.696122982594825,0.7422127494161591,0.7777777777777778,0.746031746031746,0.8611111111111112,1.4269793020605104,1.786646485164473,0.05758102246607863,0.003299120234604 || L6: arousal,eeg_bc_residual_huber_norm_multitask_smoke,6,32,3.6508142593341137,4.035375133241279,0.3226933117624041,0.37440450417786936,0.6666666666666666,0.3333333333333333,0.5,3.6508142593341137,4.035375133241279,-0.021668672938926162,-0.016495601173020527,0.062 || L7: arousal,eeg_bc_residual_huber_norm_multitask_smoke,7,32,1.1884085094174481,1.480042335029337,0.685731444793428,0.6815471345141287,0.6875,0.4074074074074074,,1.1884085094174481,1.480042335029337,0.15218199251903428,0.10484831865133416,0.78125,-1.043346774193548"
docs/idare_minimal_subject_relative_preprocessed_training_objective.md,.md,0.0034,md,10,"architecture,aug,augment,augmentation,domain,loso,representation,subject",,"L1: # I-DARE Minimal Subject-relative Preprocessed Training Objective || L9: This objective authorizes only a small 24-run first pass. It does not authorize final LOSO claims, fusion, mainline changes, architecture work, augmentation, domain generalization, or broad hyperparameter search. || L13: The subject-relative representation/preprocessing diagnostic was reviewed. || L25: - Label formulation: `subject_top_bottom_quantile_q33` || L37: - Use the same subject-relative q33 label formulation already audited. || L42: - Compare against the previous subject-relative minimal run and the global-label mainline. || L46: - `docs/idare_subject_relative_preprocessed_minimal_eeg_primary.md` || L47: - `docs/idare_subject_relative_preprocessed_minimal_eeg_primary.json`"
docs/roca/eeg_multitask_residual_training_smoke_current.md,.md,0.0034,md,10,"acc,accuracy,loso,pearson,residual,rmse,stimulus_only,subject",,"L1: # ROCA-I-DARE EEG Multitask Residual Training Smoke || L3: This is a strict-LOSO multitask smoke run, not final full training. || L9: - model: `eeg_bc_residual_huber_norm_multitask_smoke` || L10: - test_subjects: `[1, 2, 3, 5, 6, 7]` || L15: - loss: `HuberResidual + 0.25 * BCEHighLow` || L20: | target | model | n | mae | rmse | pearson | balanced_accuracy | auroc | dev_rmse | dev_pearson | dev_sign_acc | true_dev_std | pred_dev_std | lift_vs_stimulus_rmse | lift_vs_stimulus_balanced_accuracy | lift_vs_stimulus_auroc | lift_vs_stimulus_dev_rmse | || L22: | arousal | eeg_bc_residual_huber_norm_multitask_smoke | 192 | 1.9922 | 2.4861 | 0.3971 | 0.6234 | 0.6257 | 2.4861 | -0.2625 | 0.4167 | 2.2785 | 0.2821 | -0.1031 | -0.0046 | -0.0219 | -0.1031 | || L23: | arousal | stimulus_only | 192 | 1.9362 | 2.3830 | 0.4413 | 0.6280 | 0.6477 | 2.3830 | | 0.0000 | 2.2785 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 |"
docs/idare_subject_relative_task_formulation_objective.md,.md,0.0033,md,10,"acc,architecture,aug,augment,augmentation,domain,representation,subject",,"L1: # I-DARE Subject-relative Task Formulation Objective || L13: The representation/label-task diagnostic report was reviewed. || L15: Accepted findings: || L17: - The leading blocker is label/task subject dependence. || L18: - Global binary labels are likely unstable under subject-heldout evaluation. || L19: - Subject-relative task formulation should be tested before architecture, fusion, augmentation, or domain generalization. || L23: 1. Can subject-relative labels reduce between-subject label skew while preserving within-subject affective ordering? || L24: 2. Which subject-relative formulation is least leaky and most compatible with subject-heldout evaluation?"
docs/roca/eeg_residual_training_stabilized_smoke_current.md,.md,0.0032,md,10,"acc,accuracy,loso,pearson,residual,rmse,stimulus_only,subject",,"L1: # ROCA-I-DARE EEG Residual Training Stabilized Smoke || L3: This is a strict-LOSO stabilized smoke run, not final full training. || L9: - model: `eeg_bc_residual_huber_norm_stabilized_smoke` || L10: - test_subjects: `[1, 2, 3, 5, 6, 7]` || L15: - loss: `HuberLoss(delta=1.0) on scaled residual` || L20: | target | model | n | mae | rmse | pearson | balanced_accuracy | auroc | dev_rmse | dev_pearson | dev_sign_acc | true_dev_std | pred_dev_std | lift_vs_stimulus_rmse | lift_vs_stimulus_balanced_accuracy | lift_vs_stimulus_auroc | lift_vs_stimulus_dev_rmse | || L22: | arousal | eeg_bc_residual_huber_norm_stabilized_smoke | 192 | 1.9772 | 2.4436 | 0.4440 | 0.6280 | 0.6567 | 2.4436 | 0.0467 | 0.4583 | 2.2785 | 0.2714 | -0.0606 | 0.0000 | 0.0090 | -0.0606 | || L23: | arousal | stimulus_only | 192 | 1.9362 | 2.3830 | 0.4413 | 0.6280 | 0.6477 | 2.3830 | | 0.0000 | 2.2785 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 |"
docs/idare_broader_standardized_single_modality_evaluation_report.md,.md,0.0028,md,10,"ablation,acc,accuracy,architecture,aug,augment,augmentation,domain,f1,loso",,"L7: This is broader standardized single-modality evidence, not final LOSO evidence. || L33: | Condition | Task | Best recipe | Macro F1 | Balanced acc | Accuracy | One-class runs | || L46: | Modality | Task | Baseline recipe | Baseline macro F1 | Sidecar recipe | Sidecar macro F1 | Delta macro F1 | Baseline bal acc | Sidecar bal acc | Delta bal acc | Interpretation | || L61: - This report does not authorize fusion or final LOSO claims. || L70: - final LOSO / final paper claim || L73: - architecture ablations || L74: - data augmentation || L75: - SupCon / VREx / domain generalization"
docs/roca/eeg_residual_training_stabilized_smoke_fold_summary_current.csv,.csv,0.0028,csv,10,"acc,accuracy,f1,macro_f1,pearson,residual,rmse,subject",6,"L1: target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects,val_subjects,outer_ || L2: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,1,32,1.5245035766989878,1.8792643741534598,0.6461652255866629,0.6497225745416199,0.7166666666666667,0.722943722943723,0.7666666666666667,1.5245035766989878,1.8792643741534598,0.11535878170469417,0.10979745257 || L3: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,2,32,2.514119306857821,2.9231820577402825,0.7448325185039648,0.7861338107214635,0.7272727272727273,0.625,0.8681818181818182,2.514119306857821,2.9231820577402825,0.35798343161956087,0.33687683284457476,0.125,2 || L4: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,3,32,1.6014608981082636,1.8060298617843697,0.628865546716312,0.6269373041091655,0.8548387096774194,0.5060034305317325,0.967741935483871,1.6014608981082636,1.8060298617843697,-0.011310364255928913,-0.074046920 || L5: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,5,32,1.677301405580614,2.0865156853147386,0.6895981949435699,0.7356824713292901,0.7777777777777778,0.746031746031746,0.8611111111111112,1.677301405580614,2.0865156853147386,-0.059921668304789795,-0.0146627565 || L6: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,6,32,3.2791603243910608,3.700253248040733,0.3273868940635867,0.36907761082574514,0.6666666666666666,0.3333333333333333,0.48333333333333334,3.2791603243910608,3.700253248040733,-0.047342719117938206,-0.0887096 || L7: arousal,eeg_bc_residual_huber_norm_stabilized_smoke,7,32,1.2664468251970704,1.5628708080212843,0.6678739772469249,0.6874124282707046,0.6875,0.4074074074074074,,1.2664468251970704,1.5628708080212843,0.13527504290965156,0.12556136062266418,0.6875,-1.043346774193"
docs/roca/emg_only_closeout_best_main_current.csv,.csv,0.0028,csv,10,"acc,accuracy,aug,augment,emg_only,pearson,residual,rmse",10,"L1: scope,target,subset,best_metric,best_metric_value,experiment,model,rmse,lift_vs_stimulus_rmse,balanced_accuracy,lift_vs_stimulus_balanced_accuracy,auroc,lift_vs_stimulus_auroc,dev_rmse,dev_pearson,pred_dev_std || L2: main,arousal,,lift_vs_stimulus_rmse,-0.024669396659676,04c_nonlinear_22feat,emg_residual_extratrees,1.968874378776272,-0.024669396659676,0.765237020316027,-0.0033860045146727,0.8160528267086371,-2.0809990547876467e-05,1.968874378776272,-0.0925597798640766,0.17 || L3: main,arousal,,lift_vs_stimulus_auroc,0.0026001535558249,04f_augmented_812feat,emg_expanded_extratrees_residual_aug,1.970173266284092,-0.0259682841674961,0.7692276098192488,0.0006045849885489,0.81867379025501,0.0026001535558249,1.970173266284092,-0.037023916406 || L4: main,arousal,,lift_vs_stimulus_balanced_accuracy,0.0009808077124016,04e_expanded_812feat,emg_expanded_extratrees_residual,1.9721542819077305,-0.0279492997911345,0.7696038325431014,0.0009808077124016,0.8169914668086127,0.0009178301094276,1.9721542819077305,-0.0 || L5: main,arousal,,dev_pearson,0.0387774718729456,04f_augmented_812feat,emg_expanded_ridge_residual_aug,2.053242736968759,-0.109037754852163,0.7597234680834984,-0.0088995567472013,0.8089516912498371,-0.0071219454493478,2.053242736968759,0.0387774718729456,0.7394131 || L6: main,arousal,,rmse,1.968874378776272,04c_nonlinear_22feat,emg_residual_extratrees,1.968874378776272,-0.024669396659676,0.765237020316027,-0.0033860045146727,0.8160528267086371,-2.0809990547876467e-05,1.968874378776272,-0.0925597798640766,0.1790472043565619 || L7: main,valence,,lift_vs_stimulus_rmse,-0.0025692854744612,04c_nonlinear_22feat,emg_residual_extratrees,1.2603429801483192,-0.0025692854744612,0.8805748220680901,0.0010154585429983,0.9471135490175338,0.0038276138235338,1.2603429801483192,0.0066069377026459,0.0891 || L8: main,valence,,lift_vs_stimulus_auroc,0.0042043811797654,04b_clipped_ridge,emg_residual_ridge,1.2610441716790652,-0.0032704770052072,0.8795593635250918,0.0,0.9474903163737654,0.0042043811797654,1.2610441716790652,0.0335919490486254,0.1422926887837033"
docs/roca/eeg_residual_training_smoke_current.md,.md,0.0026,md,10,"acc,accuracy,loso,pearson,residual,rmse,stimulus_only,subject",,"L1: # ROCA-I-DARE EEG Residual Training Smoke || L3: This is a strict-LOSO smoke run, not final full training. || L9: - model: `eeg_bc_residual_huber_smoke` || L10: - test_subjects: `[1, 2, 3, 5, 6, 7]` || L18: | target | model | n | mae | rmse | pearson | balanced_accuracy | auroc | dev_rmse | dev_pearson | dev_sign_acc | pred_dev_std | lift_vs_stimulus_rmse | lift_vs_stimulus_balanced_accuracy | lift_vs_stimulus_auroc | lift_vs_stimulus_dev_rmse | || L20: | arousal | eeg_bc_residual_huber_smoke | 192 | 1.9870 | 2.4794 | 0.4286 | 0.6280 | 0.6534 | 2.4794 | -0.0796 | 0.4531 | 0.2117 | -0.0964 | 0.0000 | 0.0057 | -0.0964 | || L21: | arousal | stimulus_only | 192 | 1.9362 | 2.3830 | 0.4413 | 0.6280 | 0.6477 | 2.3830 | | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | || L26: | target | subset | model | n | rmse | balanced_accuracy | auroc | dev_rmse | dev_pearson | pred_dev_std | lift_vs_stimulus_rmse | lift_vs_stimulus_balanced_accuracy | lift_vs_stimulus_auroc | lift_vs_stimulus_dev_rmse |"
docs/roca/eeg_residual_sign_aux_smoke_subset_metrics_current.csv,.csv,0.0025,csv,10,"acc,accuracy,f1,macro_f1,pearson,residual,rmse,stimulus_only",4,"L1: target,subset,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,aux_residual_sign_acc,aux_residual_sign_auroc,lift_vs_stimulus_mae,lif || L2: arousal,top25_train_entropy,eeg_bc_residual_huber_norm_residual_sign_aux_smoke,48,1.80138147393614,2.0027533930148858,0.312136115465722,0.27204563578352164,0.6164021164021164,0.6075036075036075,0.5537918871252204,1.80138147393614,2.0027533930148858,-0.08827333 || L3: arousal,top25_train_entropy,stimulus_only,48,1.785282258064516,1.9589430125265879,0.3588223166920518,0.2713693764387603,0.6216931216931216,0.6177985948477751,0.5405643738977073,1.785282258064516,1.9589430125265879,,,0.0,0.2086693548387096,1.9477974295798677,0. || L4: arousal,top25_train_score_std,eeg_bc_residual_huber_norm_residual_sign_aux_smoke,48,2.0612759815623902,2.5070723173407594,0.23683609124660868,0.22023524584860565,0.6216931216931216,0.6177985948477751,0.6313932980599647,2.0612759815623902,2.5070723173407594,-0. || L5: arousal,top25_train_score_std,stimulus_only,48,2.0672043010752685,2.4730269676925167,0.26379728425811766,0.1693842018863108,0.6164021164021164,0.6075036075036075,0.6084656084656085,2.0672043010752685,2.4730269676925167,,,0.0,0.6875,2.375543334257332,0.0,0.0,,,"
docs/roca/eeg_multitask_residual_training_smoke_subset_metrics_current.csv,.csv,0.0023,csv,10,"acc,accuracy,f1,macro_f1,pearson,residual,rmse,stimulus_only",4,"L1: target,subset,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,li || L2: arousal,top25_train_entropy,eeg_bc_residual_huber_norm_multitask_smoke,48,1.840601342362139,2.042526866872275,0.27757050272221206,0.2810716289594265,0.5978835978835979,0.5901328273244781,0.5255731922398589,1.840601342362139,2.042526866872275,-0.197069729428604 || L3: arousal,top25_train_entropy,stimulus_only,48,1.785282258064516,1.9589430125265879,0.3588223166920518,0.2713693764387603,0.6216931216931216,0.6177985948477751,0.5405643738977073,1.785282258064516,1.9589430125265879,,,0.0,0.2086693548387096,1.9477974295798677,0. || L4: arousal,top25_train_score_std,eeg_bc_residual_huber_norm_multitask_smoke,48,2.0887038065409445,2.551401600260337,0.21060484328180426,0.18152159124518344,0.5978835978835979,0.5901328273244781,0.6049382716049383,2.0887038065409445,2.551401600260337,-0.1846915592 || L5: arousal,top25_train_score_std,stimulus_only,48,2.0672043010752685,2.4730269676925167,0.26379728425811766,0.1693842018863108,0.6164021164021164,0.6075036075036075,0.6084656084656085,2.0672043010752685,2.4730269676925167,,,0.0,0.6875,2.375543334257332,0.0,0.0,0."
docs/roca/eeg_residual_training_stabilized_smoke_subset_metrics_current.csv,.csv,0.0022,csv,10,"acc,accuracy,f1,macro_f1,pearson,residual,rmse,stimulus_only",4,"L1: target,subset,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,li || L2: arousal,top25_train_entropy,eeg_bc_residual_huber_norm_stabilized_smoke,48,1.8492857879916957,2.047615539592293,0.29381772020223235,0.2853644793723568,0.6216931216931216,0.6177985948477751,0.5326278659611993,1.8492857879916957,2.047615539592293,-0.175043888062 || L3: arousal,top25_train_entropy,stimulus_only,48,1.785282258064516,1.9589430125265879,0.3588223166920518,0.2713693764387603,0.6216931216931216,0.6177985948477751,0.5405643738977073,1.785282258064516,1.9589430125265879,,,0.0,0.2086693548387096,1.9477974295798677,0. || L4: arousal,top25_train_score_std,eeg_bc_residual_huber_norm_stabilized_smoke,48,2.05808555054394,2.4775211766767384,0.31204389644894603,0.27981156297522997,0.6164021164021164,0.6075036075036075,0.6613756613756614,2.05808555054394,2.4775211766767384,0.243902713396 || L5: arousal,top25_train_score_std,stimulus_only,48,2.0672043010752685,2.4730269676925167,0.26379728425811766,0.1693842018863108,0.6164021164021164,0.6075036075036075,0.6084656084656085,2.0672043010752685,2.4730269676925167,,,0.0,0.6875,2.375543334257332,0.0,0.0,0."
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_objective.md,.md,0.0021,md,10,"acc,bandpower,pairwise,representation,subject,temporal",,L1: # I-DARE Alternative Pairwise Feature-Representation Patch First-Pass Objective || L11: Does the frozen narrow EEG/arousal feature-representation patch improve pairwise preference ranking enough to justify a later confirmation objective? || L13: ## Accepted Smoke-Test Result || L15: Accepted diagnosis: `feature_representation_patch_smoke_tests_passed` || L17: Selected patch: `PATCH_A_eeg_arousal_bandpower_temporal_stats_v1` || L19: Selected formulation: `within_subject_pairwise_affect_preference_ranking_v1` || L31: - `bandpower_only_control_v1` || L32: - `bandpower_temporal_stats_v1`
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_tests_report.json,.json,0.0021,json,10,"bandpower,loso,pairwise,representation,subject,temporal",,"L4: ""source_objective"": ""docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_tests_objective.json"", || L5: ""source_spec"": ""docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_spec.json"", || L6: ""diagnosis"": ""feature_representation_patch_smoke_tests_passed"", || L13: ""final_loso_claim_authorized"": false, || L14: ""selected_primary_patch"": ""PATCH_A_eeg_arousal_bandpower_temporal_stats_v1"", || L15: ""selected_formulation"": ""within_subject_pairwise_affect_preference_ranking_v1"", || L22: ""subject_col"": ""subject_id"", || L26: ""non_tie_within_subject_pairs"": 26096,"
